CAMIS,DBA,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,Latitude,Longitude,AvgScore
40797684,AMERICAS CAFE & GRILL,1159,3 AVENUE,10065,2126280740,American,40.76683765,-73.96270775,29.5
40847914,CHIRPING CHICKEN,3048,BUHRE AVENUE,10461,7188238700,Chicken,40.84753272,-73.83081653,20
40850087,MADAME TUSSAUD'S,234,WEST   42 STREET,10036,2125129600,American,40.75673969,-73.98865882,10
40865775,FRATELLI PIZZA,4036,162 STREET,11358,7183587188,Pizza,40.76173544,-73.80380641,7
40867037,WARREN HALL COFFEE BAR,1125,AMSTERDAM AVENUE,10025,2128548641,Coffee/Tea,40.80634791,-73.96137789,9
40868400,ARIANA KEBAB HOUSE,787,9 AVENUE,10019,2122622323,Afghan,40.7649931,-73.98785599,9
40876932,CARVEL,7565,31 AVENUE,11370,7184245507,Frozen Desserts,40.75861074,-73.89197053,22
40880619,STARBUCKS,776,AVENUE OF THE AMERICAS,10001,2124811856,Coffee/Tea,40.74488256,-73.99134225,2
40885315,PATSY'S PIZZERIA RESTAURANT,204-206,EAST   60 STREET,10022,2126889707,Italian,40.76199684,-73.96573189,18.5
40885478,ROCA TONE SEAFOOD RESTAURANT,3740,WHITE PLAINS ROAD,10467,7186546480,Caribbean,40.88260699,-73.86332885,29
40890184,SNAFU,127,EAST   47 STREET,10017,2123179100,American,40.75448098,-73.97340218,6
40920440,DOS CAMINOS,373,PARK AVENUE SOUTH,10016,2122941000,Mexican,40.74236767,-73.98475659,13
40926353,LA VIGNA,10011,METROPOLITAN AVENUE,11375,7182684264,Italian,40.7107836,-73.85287579,13
40933911,MILA CAFE,694,COLUMBUS AVENUE,10025,2126624392,American,40.79138575,-73.96860585,16.5
40935269,TULCINGO DEL VALLE,665,10 AVENUE,10036,2122625510,Mexican,40.76267422,-73.9932676,13
40937799,ESTRELLA BAR & RESTAURANT,1470,JEROME AVENUE,10452,7182937246,Latin American,40.84160785,-73.91668986,33
40939600,BANQUET KITCHEN (MARRIOTT),85,WEST STREET,10006,2123856511,American,40.70966931,-74.01492931,9
40948362,FRANCHIA,12,PARK AVENUE,10016,2122131001,Vegetarian,40.747412,-73.9811067,12
40951864,FULTON AVE CAFE,1276,FULTON AVENUE,10456,7189018926,American,40.83171394,-73.90375467,11
40951896,STARBUCKS,125,PARK AVENUE,10017,2125572718,Coffee/Tea,40.751674,-73.97767668,3
40965997,BONSIGNOUR,35,JANE STREET,10014,2122299700,American,40.73813617,-74.00447097,11.5
40967297,PRET A MANGER,205,EAST   42 STREET,10017,2128671905,Soups/Salads/Sandwiches,40.75063573,-73.97412557,11
40979259,BAI SUSHI,3703,BROADWAY,11103,7189567445,Japanese,40.7596633,-73.92046021,12
40993101,SANT AMBROEUS,259,WEST    4 STREET,10014,2126049254,Italian,40.73528715,-74.00325836,13
41004145,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,135,GUNHILL ROAD,10467,3476028111,Caribbean,40.88126026,-73.8788457,18.5
41006765,DOS CAMINOS,675,HUDSON STREET,10014,2126992400,Mexican,40.7403594,-74.00523255,31
41008641,PER SE,10,COLUMBUS CIRCLE,10019,2128239335,French,40.76780849,-73.98226697,12
41017390,EUROPAN CAFE,672,8 AVENUE,10036,2127304442,American,40.75763731,-73.98947804,13
50117975,MCDONALD'S,139,FLATBUSH AVENUE,11217,7182300176,Hamburgers,40.68442994,-73.97772452,7
41046279,CHUCK E. CHEESE'S,139,FLATBUSH AVENUE,11217,7182308245,Pizza,40.68442994,-73.97772452,5
41047105,LIBRETTO'S PIZZERIA,546,3 AVENUE,10016,2122136445,Pizza,40.74720815,-73.97705021,23.5
41065348,PRICE WATERHOUSE CAFETERIA,300,MADISON AVENUE,10017,6464718820,American,40.75222882,-73.97971214,5
41066841,BXL CAFE,125,WEST   43 STREET,10036,2127680200,French,40.75585264,-73.98441781,25.5
41079206,COCO'S PIZZA & RESTAURANT,1377,SUTTER AVENUE,11208,7183480585,Latin American,40.67349117,-73.86704681,10
41091568,POPEYES,205,WEST  231 STREET,10463,7187962959,Chicken,40.87904792,-73.90503111,13
41210127,STONE STREET TAVERN (@ 52 STONE ST),85,PEARL STREET,10004,2127855658,American,40.70408149,-74.01010231,10
41218543,PLAKA ESTIATORIO,7561,31 AVENUE,11370,7185050515,Greek,40.75860801,-73.8919958,4
41222434,OLLIES 42ND,411,WEST   42 STREET,10036,2128686588,Chinese,40.75867236,-73.99320303,18.5
41225243,PATSY'S PIZZERIA,801,2 AVENUE,10017,2128789600,Pizza,40.7503909,-73.97179412,24.5
41227884,REGAL CINEMAS,247,WEST   42 STREET,10036,2128407761,American,40.75683852,-73.98884289,3
41233392,INTERNATIONAL COFFEE SHOP,556,WORTMAN AVENUE,11208,7182723545,Latin American,40.6618688,-73.87347147,12
41263883,"DUNKIN', BASKIN ROBBINS",578,ATLANTIC AVENUE,11217,7185966029,Donuts,40.68456738,-73.97879534,9
41356248,REFRESH CAFE,1515,BROADWAY,10036,2128466290,Coffee/Tea,40.75762868,-73.98580348,7
41492701,FIVE GUYS FAMOUS BURGERS AND FRIES,36,WEST 48 STREET STREET LEVEL,10036,2129971270,Hamburgers,40.75800382,-73.97985837,4
41605054,TOMPKINS SQUARE BAGELS,165,AVENUE A,10009,6463516520,Bagels/Pretzels,40.72807255,-73.98206832,10
50035662,PARIS BAGUETTE,977,8 AVENUE,10019,2125820404,Bakery Products/Desserts,40.76693298,-73.98272207,10
50051434,POETICA COFFEE,622,CATON AVENUE,11218,7184385445,Sandwiches/Salads/Mixed Buffet,40.64769586,-73.97430258,10
50051729,YUMMY TACO,129,CHURCH AVENUE,11218,7186967038,Tex-Mex,40.64305536,-73.97883021,12
50057533,DUNKIN,750,8 AVENUE,10036,9174163773,Donuts,40.75987138,-73.98784971,9
50067708,MY PIE,690,LEXINGTON AVENUE,10022,9173710000,Pizza,40.76063372,-73.96935318,12
50076009,CHARLIE'S PLACE,1960,MADISON AVENUE,10035,2124100277,Japanese,40.80610288,-73.94038375,22
50076470,TARTINERY,90,PARK AVENUE,10016,2123005838,American,40.75049672,-73.97886451,17.5
50078782,BAR VELOCE,862,9 AVENUE,10019,9178341687,Italian,40.76713657,-73.98625993,10
50088270,TARTINERY,89,EAST   42 STREET,10017,3476427090,American,40.75209393,-73.97760435,16.5
50095222,GOLDING CAFE,40,WASHINGTON SQUARE SOUTH,10012,2129986498,American,40.73097242,-73.99949486,2
50095716,DUNKIN,411,9 AVENUE,10001,2123959280,Donuts,40.75282069,-73.99672273,10
50096491,REDWOOD DELI,11818,QUEENS BLVD,11375,7182619326,Sandwiches,40.71494897,-73.83202372,17
50097052,TIGER SUGAR,5903,8TH AVE,11220,7184382358,Coffee/Tea,40.63596719,-74.00904349,13
50097417,SPICY PALACE,3717,PRINCE ST,11354,9179080909,Chinese,40.76027402,-73.83249375,16
50097856,DUNKIN DONUTS,900,2 AVENUE,10017,6469748112,Donuts,40.75351934,-73.96949001,2
50102999,25TH AVE DELI,4819,25TH AVE,11103,7184339919,Sandwiches,40.76486117,-73.90508626,26
50111234,AIRPORT BAGELS & DELI,8420,ASTORIA BLVD,11370,6468069605,American,40.76461209,-73.8848455,16.25
50117358,FORTUNE BOWL,746,9 AVENUE,10019,9178482299,Chinese/Japanese,40.76366473,-73.98879842,9
40365644,JOE ALLEN RESTAURANT,326,WEST   46 STREET,10036,2125816464,American,40.7601789,-73.98888203,6
40365789,PATSY'S ITALIAN RESTAURANT,236,WEST   56 STREET,10019,2122473491,Italian,40.7656182,-73.98239751,25
40373669,BuBo,515,3 AVENUE,10016,2125323300,American,40.74604728,-73.97786985,20
40374834,CASA BELLA,127,MULBERRY STREET,10013,2124314080,Italian,40.71799515,-73.99803755,16
40378571,IL CANTINORI RESTAURAUNT,32,EAST   10 STREET,10003,2126736044,Italian,40.73240224,-73.99307222,5
40383945,PIZZA D'ORO,3115,VICTORY BOULEVARD,10314,7186988873,Pizza,40.60703839,-74.16379258,13
40391259,SYBIL'S BAKERY,13217,LIBERTY AVENUE,11419,7188359235,Caribbean,40.69068738,-73.81391824,9
40394761,E & L BAKERY & COFFEE SHOP,4202,WHITE PLAINS ROAD,10466,7183248152,Bakery Products/Desserts,40.8935648,-73.85726222,12
40395343,FELIX,340,WEST BROADWAY,10013,2124310021,French,40.72256515,-74.00362212,36.5
40396264,DA NICO RESTAURANT,164,MULBERRY STREET,10013,2123431212,Italian,40.71982315,-73.99709233,8.5
40397219,WHITE CASTLE,931,WESTCHESTER AVENUE,10459,7185422101,Hamburgers,40.82186029,-73.89737742,4
40399620,LA LINEA LOUNGE,15,FIRST AVENUE,10003,2127771571,Bottled Beverages,40.72336334,-73.98836508,10
40404017,CRAVATH CAFE,825,8 AVENUE,10019,2124744863,American,40.76206701,-73.98627542,4
40423819,ALFONSO'S PASTRY SHOPPE,1899,VICTORY BOULEVARD,10314,7182738802,Bakery Products/Desserts,40.61274188,-74.12721663,26.66666667
40425029,VITO'S BAKERY,1916,AVENUE U,11229,7183323577,Bakery Products/Desserts,40.59927081,-73.95228678,6
40545227,ARIYOSHI JAPANESE RESTAURANT,4113,QUEENS BOULEVARD,11104,7189373288,Japanese,40.74367688,-73.92311742,20.5
40551234,THE GIN MILL,442,AMSTERDAM AVENUE,10024,2125809080,American,40.78465491,-73.97723586,12
40568591,FACES & NAMES,161,WEST   54 STREET,10019,2125869311,American,40.76329861,-73.98072675,24
40612120,STARBUCKS,21529,NORTHERN BOULEVARD,11361,7182814165,Coffee/Tea,40.76067735,-73.766434,6
40616799,AFGHAN KEBAB HOUSE #1,764,9 AVENUE,10019,2123071612,Afghan,40.76424383,-73.98837957,46
40639261,104-01 FOSTER AVENUE COFFEE SHOP(UPS),10401,FOSTER AVENUE,11236,7182707879,Coffee/Tea,40.65151219,-73.90077579,21
40666003,YESHIVA UNIVERSITY - KUSHNER DINING HALL,245,LEXINGTON AVENUE,10016,2123407712,Jewish/Kosher,40.74666515,-73.97951534,32.5
40685858,DEL FRISCO'S STEAKHOUSE,1221,AVENUE OF THE AMERICAS,10036,2125755129,Steakhouse,40.75909387,-73.98213574,36
40703670,GHANDI CAFE,283,BLEECKER STREET,10014,2126451456,Indian,40.73187815,-74.00336283,12
40711820,DAGAN PIZZA,6187,STRICKLAND AVENUE,11234,7182090636,Pizza,40.61319881,-73.91215687,38
40751057,THE WILD GOOSE,5422,ROOSEVELT AVENUE,11377,9142582114,Irish,40.74479837,-73.91024681,19
40762828,MEMO SHISH KEBAB,1821,KINGS HIGHWAY,11229,7183398001,Turkish,40.61017967,-73.95494053,19
40765947,FOOTPRINTS CAFE,5814,CLARENDON ROAD,11203,7184513181,Caribbean,40.64494877,-73.92112359,16.5
40803773,RANDAZZO'S CLAM BAR,2017,EMMONS AVENUE,11235,7186150010,Seafood,40.58370308,-73.94762855,13
40816997,KABUL KABAB HOUSE,42-51,MAIN STREET,11355,7184611919,Middle Eastern,40.75383863,-73.82766258,0
40824395,UNCLE PETER'S,8315,NORTHERN BOULEVARD,11372,7186518600,Continental,40.75568274,-73.88420768,20
40843676,PAZZA NOTTE,1375,AVENUE OF THE AMERICAS,10019,2127656288,Italian,40.76346277,-73.97782794,21.5
40844307,THE GREAT AMERICAN HEALTH BAR,35,WEST   57 STREET,10019,2123555177,Jewish/Kosher,40.76350066,-73.9752324,13
40846843,RUSSIAN BATHS,1075,SHEEPSHEAD BAY RD,11229,7183321676,American,40.59353665,-73.95854529,17.5
40860032,BARRANQUILLA BAKERY & RESTAURANT,3448,JUNCTION BOULEVARD,11372,7184781888,Latin American,40.7537567,-73.87202937,25.5
40861694,SPIROS RESTAUTRANT,2103,AVENUE U,11229,7188919843,American,40.59951422,-73.95022323,12
40862803,NOSH EXPRESS,2817,NOSTRAND AVENUE,11229,7186773600,Jewish/Kosher,40.61551105,-73.94471119,11
40867120,GINA'S PIZZA,6024,QUEENS BOULEVARD,11377,7185059390,Pizza,40.74144754,-73.90410931,8
40874108,"DUNKIN', BASKIN ROBBINS",245,HIGHLAND PLACE,11208,7182771995,Donuts,40.67945687,-73.88069914,2
40894838,RUTH'S CHRIS STEAKHOUSE,148,WEST   51 STREET,10020,2122459600,Steakhouse,40.76135003,-73.98196908,13
40899178,NEW RAINBOW RESTAURANT,3906,WHITE PLAINS ROAD,10466,7189945531,Chinese,40.8859122,-73.86149927,16
40909425,PUEBLA SEAFOOD,95-27,ROOSEVELT AVENUE,11372,7186723556,Mexican,40.74901517,-73.87084389,20.5
40912853,LA MORENA RESTAURANT,1151,TIFFANY STREET,10459,7188936079,Latin American,40.82695511,-73.89498832,7
40918241,BON SOIR CATERERS,1421,EAST   63 STREET,11234,7187639420,American,40.61916097,-73.91647509,10
40930657,OLIVE GARDEN,505,GATEWAY DRIVE,11239,7183481071,Italian,40.65126882,-73.8689148,9
40936053,YEH'S BAKERY,5725,MAIN STREET,11355,7189391688,Bakery Products/Desserts,40.74586538,-73.8260376,12
40950399,POLLOS A LA BRASA MARIO,8302,37 AVENUE,11372,7184578800,Latin American,40.74984638,-73.88322534,32
40966222,ATERES AVROHOM,75,ROSS STREET,11249,7183023700,Jewish/Kosher,40.70379612,-73.96339595,7
40981913,SEBA SEBA,7928,37 AVENUE,11372,7184784691,Latin American,40.7494739,-73.88677018,9
40983620,AURORA,70,GRAND STREET,11249,7183885100,Italian,40.71580492,-73.96477454,10
40989220,NHA TRANG ONE,87,BAXTER STREET,10013,2122335948,Southeast Asian,40.71683413,-73.99973666,22.5
41004067,CHINA SUN,787,LIBERTY AVENUE,11208,7186472322,Chinese,40.67673955,-73.88070762,24
41004486,GALANGA THAI COOKING,149,WEST    4 STREET,10012,2122284367,Thai,40.73150765,-74.00054483,27.5
41010361,MARLOW AND SONS,81,BROADWAY,11249,7183841441,American,40.71052156,-73.96584142,11
41012338,SLAINTE,304,BOWERY,10012,2122537030,Irish,40.72464823,-73.99242723,10
41020284,LITTLE ITALY PIZZA,55,WEST   45 STREET,10036,2127307575,Pizza,40.75613761,-73.98120889,17.5
41021287,VENICE PIZZA,4194,BOWNE STREET,11355,7185390104,Pizza,40.75736031,-73.82235817,10
41028194,SAI'S CAFE,6003,FORT HAMILTON PARKWAY,11219,6463611524,Bakery Products/Desserts,40.63298932,-74.00568165,26
41034123,POLLOS MARIO,8613,ROOSEVELT AVENUE,11372,7182057777,Latin American,40.74805342,-73.87995867,12
41043103,THE MICHELANGELO,152,WEST   51 STREET,10019,2127651900,American,40.7614324,-73.9821676,13
41043971,DUNKIN,843,EAST  149 STREET,10455,7182926882,Donuts,40.81234237,-73.90475096,10
41051587,DUNKIN,1391,MADISON AVENUE,10029,2124230190,Donuts,40.78771924,-73.9537871,19
41054675,STARBUCKS,2070,VICTORY BOULEVARD,10314,7189820167,Coffee/Tea,40.61241482,-74.13244209,3
41062070,STARBUCKS,1488,3 AVENUE,10028,2127447458,Coffee/Tea,40.77740769,-73.95502552,9
41092840,"YIASOU, NEXT DOOR",2003,EMMONS AVENUE,11235,7183326064,Mediterranean,40.5836868,-73.94804258,13
41213444,GOOGLE 5BB,76,9 AVENUE,10011,2125657305,American,40.74190747,-74.00465888,5
41216872,BRIAN DEMPSEY'S ALE HOUSE,3931,BELL BOULEVARD,11361,7186313024,Irish,40.76493131,-73.7716788,13
41217194,LIBERTY RESTAURANT,12916,LIBERTY AVENUE,11419,7183234285,Chinese,40.68936515,-73.81608188,29.5
41217329,ISLAND GRILL,5501,GLENWOOD ROAD,11234,7185316281,Caribbean,40.63549199,-73.92370372,13
41218452,CARIFESTA RESTAURANT,12615,LIBERTY AVENUE,11419,7183222210,Caribbean,40.68868453,-73.81785784,34.33333333
41283831,SING SING KARAOKE,9,ST MARKS PLACE,10003,2123877800,Bottled Beverages,40.72925918,-73.98921554,2
41315030,STARBUCKS,2394,BROADWAY,10024,2125953404,Coffee/Tea,40.78938104,-73.97560915,5
41346539,"DUNKIN',' BASKIN ROBBINS",1213,LIBERTY AVENUE,11208,7183489282,Donuts,40.67898635,-73.86481493,12
41374707,FRESH & CO,1211,6 AVENUE,10036,2127688080,American,40.75838562,-73.98153673,58
41437135,SUNNYSIDE PIZZA,4001,QUEENS BOULEVARD,11104,7184334040,Pizza,40.74379282,-73.92411694,12
41474509,SHAKE SHACK,152,EAST   86 STREET,10028,6462375036,Hamburgers,40.77926042,-73.95506038,9
41548686,ABA TURKISH RESTAURANT,325,WEST   57 STREET,10019,2129691782,Turkish,40.76710057,-73.9837834,31.5
41698152,PRET A MANGER,825,8 AVENUE,10019,2124598971,Soups/Salads/Sandwiches,40.76206701,-73.98627542,2
50001587,CHECKER'S,695,ST NICHOLAS AVENUE,10030,2122347067,American,40.82355627,-73.94499293,13
50001956,GOLDEN FOUNTAIN RESTAURANT,3925,BAYCHESTER AVENUE,10466,6465714615,Caribbean,40.88899708,-73.84217933,60.66666667
50040819,"SUBWAY, CARVEL",9,FERRY TERMINAL DR,10301,7187272197,Sandwiches,40.6438603,-74.07290066,12
50041590,BOSTON MARKET,459,EAST  149 STREET,10455,7187640266,American,40.81535661,-73.91594611,31
50043035,SUBWAY,8020,JAMAICA AVE,11421,7187150856,Sandwiches,40.69221776,-73.86153896,6
50044967,THE BURRITO SHOPPE AND SALAD JUNKIE,100,STUYVESANT PLACE,10301,6469635958,Mexican,40.64360481,-74.07742625,25.5
50045947,SPRINGBONE KITCHEN,90,WEST    3 STREET,10012,6463689192,American,40.72990196,-73.99907994,10.5
50052373,LA CEMITA MEXICAN GRILL,6417,20 AVENUE,11204,7183762364,Mexican,40.6169535,-73.98539047,23
50063627,JOE & THE JUICE,1350,AVENUE OF THE AMERICAS,10019,9179721892,"Juice, Smoothies, Fruit Salads",40.76272453,-73.97834079,37.66666667
50079526,CITY BEER,200,EAST   39 STREET,10016,2125342337,Bottled Beverages,40.74881356,-73.97571429,12
50089075,2 BROS PIZZA,31,WEST   46 STREET,10036,9173749161,Pizza,40.7565272,-73.9801945,40
50096140,JISU VEGETARIAN RESTAURANT,125,CANAL STREET,10002,2124701064,Vegetarian,40.71590904,-73.99512651,10
50096185,MEXIKO/CARLOS & GABBYS/GRAZE SMOKE HOUSE/ROSA'S CHICKEN,100,WEST   83 STREET,10024,5162471915,Jewish/Kosher,40.78470363,-73.97402922,8
50096198,WOW SUSHI & THAI,1708,EAST   16 STREET,11229,7183363887,Japanese,40.60784746,-73.95717502,21
50096254,LA PALAPA TACO BAR,600,11 AVENUE,10036,2127577774,Tex-Mex,40.76245206,-73.99712295,9
50096406,MARINE PARK COFFEE,3411,AVENUE S,11234,3036817557,Coffee/Tea,40.60890613,-73.93265159,12
50096486,BARACHOU,449,AMSTERDAM AVENUE,10024,6463987788,French,40.78477016,-73.97712388,21
50097174,BEST SUBS,1928,3 AVENUE,10029,2129879756,Sandwiches,40.79176366,-73.94454258,13
50097182,HONG KONG RESTAURANT II,10259,JAMAICA AVE,11418,9293705772,Chinese,40.69518892,-73.84336472,11
50097268,CINNABON,2655,RICHMOND AVENUE,10314,9293169177,Bakery Products/Desserts,40.58229742,-74.16905259,14
50097274,YUMI DELICACIES INC,5902,FORT HAMILTON PARKWAY,11219,3476107995,Chinese,40.63349988,-74.00495032,33
50097493,IL FIORISTA,17,WEST   26 STREET,10010,6464908240,Mediterranean,40.74401232,-73.9895199,11
50097592,CAPUCINE,4551,39TH PL,11104,2016201642,Coffee/Tea,40.74280829,-73.92539558,24
50098827,DUNKIN DONUTS,351,GRAND STREET,10002,6463987070,Donuts,40.71678698,-73.98943762,5
50100592,FIT DIAMONDS,8411,JAMAICA AVE,11421,3472393311,"Juice, Smoothies, Fruit Salads",40.69236197,-73.86050012,2
50114750,TACO BELL,450,EAST  149 STREET,10455,7187050790,Mexican,40.81535664,-73.91599308,7
50118183,EL PUERTO MEXICANO,8428,JAMAICA AVE,11421,7185518187,Mexican,40.6924704,-73.85938923,10
50118328,HOOK & CATCH,169,EAST  116 STREET,10029,9173300092,Seafood,40.79830256,-73.94085669,12
40359705,NATHAN'S FAMOUS,1310,SURF AVENUE,11224,7183332202,Hotdogs,40.57553687,-73.98165226,12
40369849,GINO'S PIZZERIA,6132,SPRINGFIELD BOULEVARD,11364,7182251475,Pizza,40.7487857,-73.75656159,7
40383464,LE BERNARDIN,155,WEST   51 STREET,10019,2125541515,French,40.76133904,-73.9819005,10
40389138,RIVOLI PIZZA RESTAURANT,176,7 AVENUE SOUTH,10014,2126912704,Pizza,40.73595142,-74.00146502,17
40395568,FRANK'S PLACE,365,SMITH STREET,11231,7188755449,American,40.67940633,-73.9954104,35.5
40396421,CAFFE ROMA,385,BROOME STREET,10013,2122268413,Bakery Products/Desserts,40.72044345,-73.99672072,2
40402369,COLONY CLUB,564,PARK AVENUE,10065,2128384200,American,40.76504424,-73.96825371,2
40402375,WOMENS NATL. REPUBLICAN CLUB,3,WEST   51 STREET,10019,2125825454,American,40.75929058,-73.9770316,7
40402377,REGENCY WHIST CLUB,15,EAST   67 STREET,10065,2127341734,American,40.7688952,-73.96846126,10
40545741,BERK'S BAR,21,EAST   52 STREET,10022,2127545031,American,40.75942474,-73.97541441,11
40553443,DISTILLED,211,WEST BROADWAY,10013,2124310700,American,40.71893369,-74.00652234,22
40554463,EL GAUCHITO RESTAURANT,9460,CORONA AVENUE,11373,7182718198,Latin American,40.74228621,-73.86947844,7
40574733,VINNY'S OF CARROLL GARDEN RESTAURANT & LUNCHEONETT,295,SMITH STREET,11231,7188755600,Italian,40.68192046,-73.99370484,16.5
40578252,OSTERIA LAGUNA,209,EAST   42 STREET,10017,2125570001,Italian,40.75056433,-73.97395957,11
40581917,EMPORIUM BRASIL RESTAURANT,15,WEST   46 STREET,10036,2127644646,Brazilian,40.75637068,-73.97982638,13
40605180,NOCELLO,257,WEST   55 STREET,10019,2127130224,Italian,40.76503913,-73.98292112,7
40606656,LATERNA TAVERNA,4720,BELL BOULEVARD,11361,7184231245,Greek,40.75653223,-73.76753145,2
40608746,KANA TAPAS BAR & RESTAURANT,324,SPRING STREET,10013,2123438180,Tapas,40.72599304,-74.00930109,16
40615672,Playwright Celtic Pub,732,8 AVENUE,10036,2123548404,Irish,40.75939383,-73.98820354,10
40624607,FRANK,88,2 AVENUE,10003,2124200202,Italian,40.72686297,-73.98890926,14.5
40674475,JOHN'S PIZZERIA,278,BLEECKER STREET,10014,2122431680,Pizza,40.73169151,-74.00328344,23.33333333
40676550,THE BLACK SHEEP,583,3 AVENUE,10016,2125993476,Irish,40.74842115,-73.97614752,23
40698788,JUICE GENERATION,644,NINTH AVENUE STREET LEVEL,10036,2125415600,"Juice, Smoothies, Fruit Salads",40.76052767,-73.99108392,8
40719669,GENNARO'S CATERING HALL,6602,13 AVENUE,11219,7182367252,Italian,40.62528483,-74.0022515,5
40730301,ANGELICA'S BAKERY,4315,KATONAH AVENUE,10470,7183257292,Bakery Products/Desserts,40.89916804,-73.86749798,13
40733334,JOHN'S DONUT & COFFEE SHOP,481,MYRTLE AVENUE,11205,7186380412,American,40.6934217,-73.96605576,14.5
40747820,HURLEY'S SALOON,232,WEST   48 STREET,10036,2127658981,Irish,40.7604338,-73.98562239,10
40752437,SANPANINO,494,HUDSON STREET,10014,2126457228,Italian,40.73273164,-74.00644431,16
40759930,BELLA NAPOLI,524,EAST  240 STREET,10470,7183252177,Pizza,40.90111009,-73.86180028,9
40788085,STUDIO CAFE,59,CHELSEA PIERS,10011,2129949120,Italian,40.74799239,-74.00849574,20.5
40801855,PLAYWRIGHT CELTIC PUB,202,WEST   49 STREET,10019,2122629263,Irish,40.76055161,-73.98399076,27
40806208,PAUL WEISS RIFKIN WHARTON,1285,6 AVENUE,10019,2123732423,American,40.76074583,-73.97981783,5
40819558,JAKE'S STEAKHOUSE,6031,BROADWAY,10471,7185810182,Steakhouse,40.8917987,-73.89724371,13
40820080,7 STARS RESTAURANT,13209,14 AVENUE,11356,7187476898,American,40.78626917,-73.83596703,23
40825868,KOSHER DELUXE,10,WEST   46 STREET,10036,2128696699,Jewish/Kosher,40.7562993,-73.97970368,21
40829150,SOCIETY OF ILLUSTRATORS,128,EAST   63 STREET,10065,2128382560,American,40.76489012,-73.96677369,0
40844719,ROCCO'S ITALIAN SAUSAGES & PHILLY CHEESESTEAKS,5010,NORTHERN BOULEVARD,11101,7182040478,Sandwiches,40.75321802,-73.91213755,7
40853174,EL FAMILAR RESTAURANT,8781,SUTPHIN BOULEVARD,11435,7187393124,Latin American,40.70509275,-73.80937666,10
40855909,TARALLUCCI E VINO,163,1 AVENUE,10003,2123881190,Italian,40.72885515,-73.98437724,12
40860493,CARMINE'S RESTAURANT,14646,LIBERTY AVENUE,11435,7185266970,American,40.69555863,-73.80521359,13
40862491,UNITED ARTISTS,3530,38 STREET,11101,7187861722,American,40.75493881,-73.92337148,15
40864145,TIMES DELI & CAFE,158,WEST   44 STREET,10036,2129441234,Sandwiches,40.7567557,-73.98467027,11
40865879,EURO PIZZA,3271,RICHMOND AVENUE,10312,7189667518,Pizza,40.55943806,-74.16953435,25
40867167,CEVABDZINICA SARAJEVO,3718,34 AVENUE,11101,7187529528,Eastern European,40.75730678,-73.92224255,16
40873798,ALBA PIZZA,13765,QUEENS BOULEVARD,11435,7182911620,Pizza,40.70893419,-73.81876174,8
